sample#;AD1;AD2;RSSIrx;RSSItx
3897;229;0;90;88
3898;229;0;91;89
3899;229;0;91;90
3900;230;0;93;90
3901;229;0;93;91
3902;228;0;95;91
3903;229;0;95;93
3904;228;0;96;94
3905;229;0;97;95
3906;229;0;98;95
3907;228;0;98;96
3908;229;0;99;96
3909;230;0;98;97
3910;230;0;98;97
3911;230;0;98;97
3912;229;0;98;97
3913;230;0;98;98
3914;229;0;99;98
3915;230;0;99;98
3916;230;0;99;98
3917;231;0;97;98
3918;230;0;97;97
3919;231;0;97;97
3920;230;0;97;97
3921;230;0;95;96
3922;230;0;95;95
3923;229;0;94;95
3924;231;0;92;94
3925;231;0;91;93
3926;231;0;86;90
3927;230;0;85;88
3928;229;0;84;86
3929;231;0;85;85
3930;231;0;81;84
3931;230;0;82;84
3932;230;0;84;84
3933;230;0;87;83
3934;231;0;89;85
3935;231;0;89;86
3936;230;0;91;88
3937;230;0;91;89
3938;230;0;92;89
3939;231;0;91;90
3940;231;0;91;90
3941;230;0;90;90
3942;231;0;90;90
3943;231;0;87;90
3944;231;0;85;88
3945;230;0;83;87
3946;230;0;82;86
3947;230;0;78;83
3948;231;0;77;83
3949;231;0;76;81
3950;229;0;79;79
3951;230;0;83;79
3952;230;0;85;81
3953;231;0;85;82
3954;230;0;87;83
3955;230;0;87;85
3956;230;0;88;86
3957;230;0;88;88
3958;231;0;90;89
3959;230;0;91;90
3960;229;0;91;90
3961;228;0;92;90
3962;229;0;92;91
3963;229;0;92;91
3964;229;0;91;90
3965;228;0;91;90
3966;228;0;89;89
3967;229;0;89;87
3968;229;0;86;86
3969;228;0;86;85
3970;229;0;82;84
3971;227;0;83;83
3972;228;0;83;84
3973;228;0;86;84
3974;228;0;88;85
3975;229;0;88;87
3976;229;0;90;87
3977;229;0;89;89
3978;229;0;90;90
3979;228;0;90;91
3980;228;0;90;91
3981;229;0;90;92
3982;229;0;90;92
3983;229;0;91;92
3984;228;0;91;93
3985;228;0;91;93
3986;229;0;91;93
3987;230;0;91;93
3988;229;0;91;93
3989;230;0;92;93
3990;228;0;92;93
3991;229;0;92;92
3992;227;0;92;92
3993;228;0;93;92
3994;229;0;93;91
3995;228;0;93;91
3996;230;0;93;91
3997;230;0;92;92
3998;230;0;91;92
3999;230;0;91;92
4000;230;0;91;93
4001;230;0;91;93
4002;230;0;91;93
4003;231;0;91;93
4004;231;0;91;92
4005;229;0;91;91
4006;230;0;91;91
4007;229;0;90;91
4008;230;0;90;91
4009;230;0;89;90
4010;230;0;89;89
4011;230;0;89;90
4012;231;0;89;90
4013;230;0;88;90
4014;230;0;88;90
4015;229;0;88;90
4016;229;0;89;90
4017;230;0;89;89
4018;230;0;90;90
4019;230;0;90;90
4020;229;0;90;90
4021;230;0;89;91
4022;230;0;89;90
4023;230;0;89;91
4024;229;0;89;91
4025;229;0;89;91
4026;230;0;89;92
4027;230;0;89;92
4028;230;0;89;91
4029;230;0;89;91
4030;229;0;89;91
4031;229;0;90;91
4032;230;0;89;90
4033;230;0;90;90
4034;230;0;89;89
4035;230;0;90;89
4036;230;0;91;89
4037;230;0;92;89
4038;229;0;92;90
4039;229;0;93;90
4040;229;0;92;90
4041;227;0;93;91
4042;227;0;91;91
4043;227;0;93;92
4044;225;0;92;92
4045;227;0;93;93
4046;224;0;92;94
4047;225;0;93;94
4048;228;0;94;94
4049;227;0;95;94
4050;226;0;95;94
4051;225;0;94;95
4052;228;0;93;95
4053;227;0;93;95
4054;230;0;93;95
4055;230;0;93;94
4056;229;0;93;95
4057;231;0;92;94
4058;231;0;92;92
4059;231;0;89;91
4060;231;0;88;90
4061;231;0;86;88
4062;231;0;85;87
4063;231;0;82;85
4064;231;0;83;84
4065;230;0;83;83
4066;230;0;83;83
4067;231;0;84;81
4068;231;0;87;81
4069;231;0;88;82
4070;231;0;89;83
4071;231;0;89;84
4072;231;0;90;85
4073;230;0;91;87
4074;231;0;92;88
4075;230;0;93;91
4076;230;0;92;92
4077;231;0;93;93
4078;230;0;93;93
4079;229;0;94;94
4080;229;0;94;94
4081;231;0;94;93
4082;230;0;94;93
4083;230;0;94;93
4084;230;0;94;93
4085;229;0;94;93
4086;229;0;94;93
4087;230;0;94;94
4088;230;0;95;94
4089;230;0;95;94
4090;230;0;95;95
4091;229;0;95;95
4092;230;0;95;94
4093;230;0;95;95
4094;229;0;95;94
4095;230;0;94;94
4096;229;0;94;94
4097;230;0;93;94
4098;229;0;94;94
4099;231;0;94;94
4100;229;0;94;94
4101;229;0;94;94
4102;229;0;95;94
4103;230;0;95;94
4104;230;0;94;93
4105;230;0;94;93
4106;228;0;93;93
4107;230;0;92;93
4108;230;0;93;93
4109;230;0;92;93
4110;230;0;93;93
4111;229;0;93;92
4112;230;0;92;92
4113;230;0;93;92
4114;230;0;91;92
4115;228;0;92;91
4116;229;0;91;91
4117;228;0;92;90
4118;230;0;92;90
4119;229;0;91;90
4120;229;0;91;89
4121;228;0;92;89
4122;228;0;91;87
4123;230;0;91;88
4124;228;0;89;85
4125;230;0;89;85
4126;229;0;87;83
4127;230;0;87;83
4128;229;0;86;81
4129;230;0;87;80
4130;228;0;86;81
4131;229;0;86;80
4132;230;0;87;81
4133;230;0;85;80
4134;229;0;84;81
4135;228;0;83;81
4136;228;0;84;83
4137;228;0;83;84
4138;229;0;86;84
4139;229;0;85;85
4140;229;0;88;86
4141;229;0;86;87
4142;229;0;88;87
4143;230;0;90;88
4144;229;0;92;89
4145;230;0;91;91
4146;229;0;93;92
4147;228;0;94;92
4148;228;0;94;93
4149;230;0;95;94
4150;229;0;95;95
4151;230;0;95;95
4152;228;0;95;95
4153;230;0;95;94
4154;230;0;93;94
4155;229;0;93;94
4156;229;0;92;93
4157;229;0;93;91
4158;229;0;91;90
4159;230;0;92;89
4160;229;0;90;87
4161;228;0;90;86
4162;228;0;88;84
4163;228;0;88;83
4164;229;0;86;83
4165;229;0;85;83
4166;229;0;82;83
4167;229;0;79;83
4168;230;0;80;83
4169;229;0;79;84
4170;230;0;81;84
4171;229;0;79;86
4172;228;0;82;86
4173;228;0;83;86
4174;228;0;84;87
4175;228;0;86;87
4176;229;0;87;88
4177;229;0;88;88
4178;229;0;89;89
4179;229;0;90;89
4180;230;0;90;89
4181;228;0;91;89
4182;229;0;91;90
4183;229;0;91;90
4184;227;0;91;90
4185;228;0;92;90
4186;227;0;91;90
4187;229;0;92;90
4188;228;0;91;90
4189;228;0;92;90
4190;228;0;92;90
4191;229;0;92;90
4192;228;0;92;91
4193;228;0;92;91
4194;229;0;91;91
4195;227;0;91;91
4196;228;0;90;91
4197;229;0;91;91
4198;229;0;90;90
4199;229;0;91;90
4200;229;0;89;90
4201;229;0;89;88
4202;229;0;88;87
4203;229;0;85;85
4204;229;0;84;83
4205;230;0;83;83
4206;229;0;87;83
4207;229;0;88;83
4208;228;0;92;83
4209;229;0;92;84
4210;229;0;93;86
4211;229;0;93;88
4212;229;0;94;90
4213;228;0;94;91
4214;228;0;95;92
4215;229;0;95;92
4216;229;0;93;93
4217;229;0;93;93
4218;229;0;92;93
4219;229;0;92;93
4220;228;0;90;92
4221;229;0;90;92
4222;229;0;89;91
4223;229;0;90;91
4224;229;0;89;91
4225;227;0;88;91
4226;229;0;88;91
4227;229;0;89;91
4228;228;0;92;92
4229;229;0;92;93
4230;228;0;93;94
4231;228;0;93;94
4232;228;0;94;95
4233;229;0;94;95
4234;228;0;94;95
4235;229;0;94;95
4236;230;0;93;95
4237;229;0;93;93
4238;229;0;92;92
4239;229;0;92;92
4240;229;0;90;91
4241;229;0;91;90
4242;228;0;91;90
4243;230;0;91;89
4244;229;0;91;89
4245;229;0;91;90
4246;229;0;92;90
4247;230;0;92;89
4248;230;0;92;89
4249;230;0;92;89
4250;230;0;91;89
4251;229;0;91;90
4252;229;0;92;90
4253;230;0;92;91
4254;230;0;92;91
4255;229;0;92;92
4256;228;0;92;92
4257;229;0;92;92
4258;229;0;92;91
4259;230;0;92;91
4260;230;0;91;91
4261;228;0;91;88
4262;229;0;90;87
4263;229;0;89;87
4264;230;0;87;86
4265;229;0;87;86
4266;229;0;86;86
4267;229;0;86;85
4268;229;0;85;85
4269;229;0;87;88
4270;230;0;88;88
4271;229;0;88;88
4272;230;0;89;88
4273;228;0;87;88
4274;229;0;89;89
4275;229;0;89;89
4276;230;0;92;89
4277;229;0;91;90
4278;228;0;91;90
4279;230;0;90;91
4280;228;0;91;91
4281;229;0;90;91
4282;229;0;91;91
4283;229;0;90;91
4284;228;0;92;91
4285;230;0;90;91
4286;229;0;91;92
4287;229;0;90;92
4288;229;0;95;92
4289;229;0;95;93
4290;229;0;96;94
4291;230;0;97;95
4292;229;0;97;96
4293;230;0;97;95
4294;228;0;98;95
4295;229;0;97;95
4296;229;0;98;95
4297;230;0;97;95
4298;229;0;96;95
4299;229;0;95;95
4300;228;0;97;94
4301;230;0;97;95
4302;229;0;97;95
4303;229;0;96;95
4304;229;0;96;95
4305;229;0;96;95
4306;229;0;97;95
4307;229;0;96;94
4308;229;0;96;94
4309;229;0;95;94
4310;229;0;93;93
4311;228;0;92;93
4312;227;0;92;92
4313;229;0;93;92
4314;229;0;93;92
4315;228;0;94;93
4316;229;0;94;93
4317;228;0;92;93
4318;229;0;91;93
4319;229;0;92;94
4320;228;0;93;95
4321;229;0;96;95
4322;228;0;96;95
4323;229;0;97;96
4324;229;0;94;96
4325;229;0;95;97
4326;228;0;95;98
4327;229;0;98;98
4328;228;0;99;99
4329;229;0;101;100
4330;229;0;100;101
4331;229;0;101;101
4332;228;0;99;101
4333;229;0;100;101
4334;229;0;99;102
4335;229;0;100;101
4336;229;0;99;101
4337;229;0;99;99
4338;228;0;99;99
4339;227;0;99;98
4340;228;0;99;97
4341;228;0;98;97
4342;229;0;98;97
4343;229;0;96;96
4344;227;0;96;96
4345;229;0;95;96
4346;228;0;94;95
4347;229;0;94;95
4348;228;0;91;95
4349;228;0;92;95
4350;228;0;91;95
4351;229;0;92;94
4352;229;0;91;94
4353;228;0;92;93
4354;228;0;88;92
4355;228;0;89;91
4356;229;0;88;90
4357;228;0;91;88
4358;229;0;91;88
4359;227;0;92;88
4360;227;0;92;88
4361;227;0;94;89
4362;227;0;95;91
4363;229;0;96;92
4364;229;0;96;93
4365;228;0;96;94
4366;228;0;96;95
4367;228;0;95;94
4368;229;0;94;94
4369;228;0;90;93
4370;228;0;88;91
4371;228;0;86;89
4372;229;0;86;88
4373;229;0;87;87
4374;229;0;86;86
4375;229;0;84;85
4376;228;0;84;86
4377;229;0;86;86
4378;229;0;89;87
4379;229;0;89;87
4380;229;0;89;87
4381;228;0;87;87
4382;230;0;87;87
4383;229;0;87;87
4384;229;0;87;87
4385;229;0;90;88
4386;229;0;91;88
4387;229;0;92;89
4388;229;0;90;90
4389;229;0;91;91
4390;229;0;92;92
4391;228;0;93;93
4392;228;0;94;93
4393;229;0;93;93
4394;228;0;93;94
4395;227;0;90;93
4396;228;0;90;94
4397;227;0;89;93
4398;228;0;88;92
4399;228;0;88;91
4400;228;0;88;90
4401;229;0;89;89
4402;228;0;88;88
4403;228;0;88;87
4404;229;0;86;87
4405;228;0;87;87
4406;227;0;86;86
4407;229;0;90;88
4408;228;0;92;88
4409;228;0;94;89
4410;228;0;94;89
4411;229;0;95;91
4412;227;0;94;91
4413;227;0;95;92
4414;228;0;94;94
4415;228;0;95;94
4416;229;0;94;95
4417;228;0;95;95
4418;228;0;95;95
4419;229;0;95;95
4420;229;0;94;94
4421;228;0;93;94
4422;228;0;90;92
4423;228;0;90;92
4424;229;0;89;91
4425;228;0;90;91
4426;229;0;89;91
4427;228;0;90;91
4428;228;0;90;91
4429;228;0;91;93
4430;228;0;92;94
4431;228;0;94;95
4432;228;0;96;96
4433;227;0;94;96
4434;228;0;94;97
4435;228;0;93;96
4436;226;0;94;96
4437;228;0;95;97
4438;228;0;97;97
4439;227;0;97;97
4440;227;0;98;96
4441;228;0;96;96
4442;227;0;95;96
4443;227;0;89;96
4444;228;0;90;96
4445;228;0;88;95
4446;226;0;90;93
4447;228;0;90;91
4448;228;0;87;90
4449;228;0;88;90
4450;228;0;89;90
4451;227;0;90;89
4452;226;0;89;89
4453;227;0;87;89
4454;228;0;86;89
4455;228;0;87;90
4456;228;0;89;91
4457;227;0;91;91
4458;229;0;92;90
4459;228;0;92;91
4460;229;0;92;91
4461;227;0;93;92
4462;228;0;93;93
4463;227;0;93;93
4464;228;0;94;93
4465;228;0;94;93
4466;228;0;93;93
4467;228;0;90;92
4468;227;0;91;93
4469;228;0;90;92
4470;228;0;90;92
4471;228;0;91;91
4472;229;0;90;91
4473;227;0;92;91
4474;228;0;92;91
4475;227;0;93;91
4476;228;0;92;91
4477;229;0;93;92
4478;227;0;94;92
4479;228;0;95;94
4480;228;0;96;94
4481;228;0;96;95
4482;228;0;97;96
4483;228;0;96;97
4484;228;0;97;97
4485;228;0;96;97
4486;228;0;97;98
4487;228;0;96;97
4488;228;0;96;95
4489;228;0;95;94
4490;227;0;94;94
4491;227;0;90;93
4492;227;0;88;91
4493;229;0;85;90
4494;229;0;87;89
4495;229;0;88;88
4496;229;0;89;89
4497;228;0;91;90
4498;229;0;92;89
4499;229;0;94;90
4500;228;0;95;91
4501;228;0;96;92
4502;228;0;96;93
4503;229;0;94;94
4504;229;0;94;95
4505;229;0;90;93
4506;228;0;88;93
4507;227;0;86;92
4508;228;0;85;90
4509;229;0;88;89
4510;229;0;90;88
4511;228;0;94;88
4512;229;0;95;88
4513;228;0;95;91
4514;229;0;97;92
4515;229;0;97;92
4516;229;0;97;95
4517;228;0;96;96
4518;227;0;96;97
4519;228;0;93;97
4520;229;0;93;97
4521;229;0;92;96
4522;228;0;91;95
4523;228;0;91;95
4524;228;0;90;94
4525;228;0;92;94
4526;228;0;94;94
4527;229;0;97;95
4528;228;0;97;95
4529;229;0;97;96
4530;229;0;97;97
4531;229;0;96;97
4532;228;0;96;97
4533;228;0;96;97
4534;229;0;96;97
4535;228;0;95;97
4536;229;0;95;95
4537;229;0;93;94
4538;229;0;93;94
4539;228;0;89;93
4540;229;0;91;92
4541;228;0;88;92
4542;228;0;90;92
4543;228;0;88;91
4544;228;0;88;93
4545;227;0;88;93
4546;228;0;91;93
4547;229;0;90;93
4548;228;0;92;93
4549;227;0;93;93
4550;228;0;94;93
4551;228;0;94;94
4552;229;0;95;94
4553;229;0;96;95
4554;229;0;96;94
4555;228;0;97;95
4556;228;0;95;94
4557;229;0;95;95
4558;229;0;94;92
4559;227;0;93;91
4560;227;0;88;90
4561;229;0;85;88
4562;228;0;87;89
4563;228;0;86;89
4564;228;0;92;90
4565;227;0;94;90
4566;227;0;97;92
4567;229;0;97;94
4568;229;0;96;95
4569;228;0;95;96
4570;229;0;91;95
4571;228;0;90;92
4572;229;0;88;89
4573;228;0;90;89
4574;228;0;94;89
4575;227;0;93;90
4576;227;0;96;91
4577;227;0;97;91
4578;229;0;99;92
4579;228;0;99;96
4580;227;0;98;98
4581;227;0;97;98
4582;227;0;92;97
4583;229;0;89;95
4584;228;0;86;93
4585;228;0;85;91
4586;228;0;89;90
4587;228;0;88;89
4588;228;0;92;90
4589;228;0;94;90
4590;228;0;97;92
4591;227;0;98;94
4592;228;0;98;95
4593;227;0;98;97
4594;228;0;95;96
4595;227;0;95;96
4596;227;0;92;95
4597;226;0;90;94
4598;228;0;87;94
4599;228;0;83;92
4600;227;0;86;92
4601;228;0;85;91
4602;227;0;91;93
4603;227;0;92;93
4604;228;0;95;94
4605;227;0;95;95
4606;228;0;97;95
4607;227;0;96;97
4608;227;0;97;96
4609;228;0;96;96
4610;228;0;97;96
4611;228;0;96;96
4612;228;0;96;96
4613;227;0;96;96
4614;226;0;96;96
4615;227;0;96;96
4616;227;0;96;97
4617;227;0;97;97
4618;228;0;97;97
4619;228;0;97;97
4620;228;0;97;96
4621;227;0;97;96
4622;228;0;96;96
4623;227;0;96;96
4624;227;0;96;96
4625;228;0;95;96
4626;228;0;96;96
4627;228;0;95;95
4628;227;0;95;96
4629;227;0;95;96
4630;228;0;95;96
4631;228;0;95;96
4632;228;0;96;96
4633;228;0;95;96
4634;228;0;95;96
4635;228;0;94;95
4636;228;0;94;95
4637;228;0;94;95
4638;228;0;94;94
4639;227;0;93;94
4640;227;0;92;93
4641;229;0;93;93
4642;228;0;92;92
4643;227;0;92;92
4644;227;0;91;92
4645;227;0;89;91
4646;227;0;89;90
4647;228;0;90;89
4648;227;0;89;88
4649;227;0;88;88
4650;228;0;87;87
4651;228;0;87;87
4652;228;0;89;85
4653;228;0;88;85
4654;228;0;87;84
4655;227;0;87;84
4656;228;0;87;85
4657;228;0;87;85
4658;228;0;84;85
4659;228;0;83;84
4660;227;0;83;85
4661;227;0;81;84
4662;228;0;80;84
4663;228;0;80;85
4664;227;0;77;84
4665;227;0;79;84
4666;227;0;75;84
4667;228;0;77;83
4668;228;0;76;82
4669;227;0;77;82
4670;227;0;79;83
4671;228;0;80;82
4672;228;0;82;83
4673;228;0;85;83
4674;228;0;87;84
4675;228;0;87;85
4676;227;0;87;85
4677;228;0;84;85
4678;227;0;84;85
4679;229;0;86;85
4680;228;0;86;86
4681;228;0;87;86
4682;227;0;88;86
4683;228;0;88;86
4684;229;0;89;86
4685;228;0;87;87
4686;227;0;88;87
4687;227;0;88;87
4688;227;0;89;87
4689;228;0;89;87
4690;228;0;89;87
4691;228;0;88;88
4692;228;0;88;89
4693;227;0;89;89
4694;227;0;91;90
4695;228;0;92;90
4696;228;0;93;91
4697;228;0;93;92
4698;226;0;93;92
4699;227;0;93;93
4700;229;0;92;93
4701;228;0;92;93
4702;228;0;91;92
4703;226;0;92;91
4704;226;0;91;91
4705;227;0;90;91
4706;228;0;89;90
4707;227;0;88;90
4708;228;0;89;90
4709;228;0;89;90
4710;227;0;89;90
4711;227;0;90;91
4712;228;0;90;92
4713;228;0;90;91
4714;227;0;90;91
4715;228;0;91;91
4716;228;0;92;91
4717;228;0;92;91
4718;227;0;91;91
4719;227;0;92;90
4720;228;0;92;90
4721;228;0;92;91
4722;227;0;92;91
4723;228;0;91;91
4724;228;0;92;92
4725;227;0;92;92
4726;227;0;91;92
4727;228;0;92;92
4728;228;0;92;92
4729;228;0;92;92
4730;227;0;92;93
4731;228;0;92;92
4732;227;0;92;92
4733;228;0;92;92
4734;228;0;92;92
4735;227;0;93;92
4736;228;0;93;93
4737;227;0;93;93
4738;228;0;93;93
4739;228;0;92;93
4740;227;0;93;93
4741;228;0;93;93
4742;228;0;93;93
4743;227;0;93;93
4744;228;0;93;93
4745;228;0;92;92
4746;227;0;92;92
4747;228;0;92;92
4748;227;0;92;92
4749;227;0;91;92
4750;228;0;91;91
4751;228;0;91;92
4752;228;0;90;91
4753;228;0;91;91
4754;228;0;92;91
4755;228;0;92;91
4756;228;0;92;91
4757;228;0;91;91
4758;228;0;91;91
4759;228;0;90;91
4760;228;0;90;90
4761;228;0;90;90
4762;228;0;91;90
4763;227;0;91;90
4764;228;0;90;90
4765;227;0;91;90
4766;228;0;90;90
4767;228;0;91;91
4768;228;0;90;91
4769;227;0;92;91
4770;228;0;91;92
4771;227;0;92;92
4772;228;0;93;93
4773;228;0;94;93
4774;227;0;93;94
4775;227;0;94;94
4776;228;0;93;94
4777;227;0;94;94
4778;228;0;94;95
4779;227;0;94;95
4780;227;0;94;95
4781;227;0;94;95
4782;228;0;94;95
4783;228;0;95;95
4784;228;0;95;95
4785;227;0;95;95
4786;228;0;95;95
4787;227;0;95;95
4788;226;0;94;95
4789;228;0;94;95
4790;228;0;94;95
4791;228;0;94;95
4792;227;0;93;95
4793;227;0;93;94
4794;226;0;92;94
4795;228;0;92;94
4796;227;0;91;93
4797;227;0;91;93
4798;228;0;90;92
4799;227;0;90;91
4800;228;0;89;90
4801;228;0;89;90
4802;228;0;88;89
4803;227;0;87;89
4804;227;0;86;88
4805;227;0;86;88
4806;228;0;85;88
4807;228;0;85;88
4808;227;0;85;88
4809;226;0;86;88
4810;228;0;87;88
4811;228;0;87;88
4812;227;0;85;88
4813;227;0;85;86
4814;227;0;78;85
4815;226;0;78;85
4816;228;0;83;85
4817;228;0;83;85
4818;227;0;86;86
4819;228;0;86;86
4820;227;0;88;86
4821;228;0;87;88
4822;228;0;87;88
4823;227;0;87;89
4824;227;0;85;88
4825;227;0;86;89
4826;228;0;85;88
4827;228;0;87;90
4828;226;0;83;89
4829;227;0;86;90
4830;228;0;83;90
4831;227;0;88;91
4832;228;0;88;91
4833;228;0;90;90
4834;227;0;90;90
4835;226;0;91;90
4836;227;0;88;91
4837;228;0;90;91
4838;228;0;90;90
4839;227;0;91;90
4840;226;0;90;90
4841;227;0;90;91
4842;227;0;87;91
4843;227;0;88;89
4844;228;0;86;89
4845;227;0;85;86
4846;227;0;82;86
4847;226;0;80;85
4848;227;0;79;83
4849;227;0;80;81
4850;227;0;80;80
4851;227;0;82;78
4852;226;0;82;78
4853;227;0;81;79
4854;227;0;83;78
4855;228;0;81;78
4856;228;0;82;80
4857;227;0;81;81
4858;227;0;82;81
4859;227;0;82;84
4860;227;0;82;83
4861;228;0;83;84
4862;227;0;83;84
4863;227;0;83;84
4864;226;0;83;84
4865;227;0;83;84
4866;227;0;83;84
4867;227;0;85;84
4868;227;0;86;85
4869;227;0;85;85
4870;229;0;86;85
4871;227;0;86;85
4872;227;0;86;84
4873;227;0;87;85
4874;227;0;88;85
4875;227;0;88;86
4876;227;0;88;87
4877;226;0;88;88
4878;228;0;88;88
4879;227;0;88;88
4880;227;0;89;90
4881;227;0;90;89
4882;226;0;89;89
4883;227;0;90;90
4884;227;0;89;90
4885;227;0;91;90
4886;227;0;90;90
4887;227;0;91;90
4888;227;0;91;90
4889;227;0;92;91
4890;228;0;92;92
4891;228;0;93;92
4892;227;0;92;93
4893;226;0;93;92
4894;226;0;93;93
4895;226;0;93;93
4896;227;0;92;93
4897;228;0;92;93
4898;227;0;92;93
4899;227;0;93;93
4900;226;0;92;92
4901;227;0;92;93
4902;227;0;92;93
4903;227;0;92;93
4904;227;0;91;92
4905;227;0;92;92
4906;227;0;92;92
4907;227;0;92;92
4908;227;0;91;92
4909;227;0;91;92
4910;226;0;90;91
4911;226;0;91;91
4912;227;0;91;92
4913;227;0;92;92
4914;226;0;91;92
4915;226;0;92;93
4916;226;0;93;93
4917;227;0;94;92
4918;227;0;93;92
4919;226;0;93;92
4920;226;0;91;92
4921;226;0;92;92
4922;227;0;90;92
4923;227;0;91;92
4924;227;0;89;91
4925;227;0;89;92
4926;227;0;84;90
4927;227;0;83;89
4928;227;0;79;88
4929;227;0;81;86
4930;228;0;81;84
4931;228;0;82;83
4932;228;0;78;82
4933;227;0;78;81
4934;228;0;82;82
4935;228;0;80;82
4936;227;0;80;83
4937;227;0;81;84
4938;227;0;81;84
4939;226;0;80;85
4940;227;0;79;85
4941;228;0;80;85
4942;227;0;81;84
4943;227;0;82;85
4944;227;0;81;84
4945;227;0;82;84
4946;228;0;82;84
4947;227;0;82;84
4948;228;0;81;84
4949;227;0;81;84
4950;227;0;83;84
4951;228;0;84;83
4952;228;0;82;84
4953;228;0;82;83
4954;227;0;83;84
4955;227;0;84;84
4956;227;0;83;85
4957;228;0;83;85
4958;229;0;83;85
4959;229;0;84;87
4960;228;0;83;86
4961;228;0;83;86
4962;227;0;83;86
4963;228;0;85;86
4964;228;0;86;86
4965;228;0;87;86
4966;228;0;86;86
4967;227;0;87;86
4968;227;0;85;87
4969;228;0;86;87
4970;228;0;86;87
4971;228;0;87;87
4972;227;0;86;86
4973;227;0;87;86
4974;228;0;86;86
4975;227;0;87;85
4976;228;0;87;85
4977;228;0;88;85
4978;227;0;88;86
4979;228;0;89;87
4980;228;0;89;88
4981;228;0;90;88
4982;228;0;91;88
4983;228;0;91;89
4984;228;0;91;90
4985;227;0;90;90
4986;228;0;90;90
4987;229;0;89;90
4988;228;0;89;90
4989;228;0;88;90
4990;227;0;90;89
4991;228;0;89;88
4992;228;0;90;87
4993;228;0;86;87
4994;228;0;87;88
4995;228;0;83;88
4996;227;0;86;85
4997;227;0;87;86
4998;227;0;87;86
4999;227;0;88;88
5000;227;0;89;88
5001;227;0;89;89
5002;227;0;88;89
5003;227;0;90;90
5004;228;0;90;92
5005;227;0;94;93
5006;227;0;94;94
5007;226;0;96;95
5008;227;0;96;96
5009;226;0;97;96
5010;227;0;98;97
5011;228;0;98;97
5012;227;0;97;97
5013;226;0;96;97
5014;227;0;96;97
5015;226;0;95;96
5016;227;0;95;96
5017;228;0;91;94
5018;227;0;89;92
5019;227;0;88;92
5020;227;0;87;90
5021;226;0;90;91
5022;227;0;93;91
5023;227;0;97;92
5024;227;0;98;93
5025;226;0;98;94
5026;227;0;97;96
5027;226;0;95;95
5028;226;0;94;94
5029;225;0;89;93
5030;225;0;90;93
5031;226;0;94;94
5032;226;0;98;93
5033;225;0;100;94
5034;226;0;100;94
5035;225;0;100;96
5036;226;0;99;98
5037;225;0;99;99
5038;225;0;97;99
5039;226;0;96;97
5040;226;0;95;97
5041;226;0;91;94
5042;226;0;89;93
5043;225;0;88;92
5044;226;0;86;91
5045;226;0;90;90
5046;226;0;89;90
5047;226;0;92;89
5048;226;0;92;90
5049;225;0;95;92
5050;226;0;93;93
5051;226;0;95;94
5052;227;0;94;94
5053;226;0;95;95
5054;226;0;95;95
5055;226;0;96;97
5056;226;0;94;97
5057;227;0;95;97
5058;227;0;94;97
5059;226;0;95;96
5060;225;0;95;96
5061;225;0;96;96
5062;226;0;94;96
5063;227;0;95;95
5064;227;0;94;95
5065;226;0;95;95
5066;226;0;94;95
5067;225;0;95;95
5068;227;0;94;96
5069;227;0;95;95
5070;226;0;94;95
5071;227;0;94;95
5072;225;0;93;95
5073;225;0;93;95
5074;227;0;93;95
5075;226;0;93;94
5076;227;0;93;94
5077;225;0;92;93
5078;226;0;93;93
5079;226;0;92;92
5080;227;0;92;92
5081;226;0;91;90
5082;227;0;90;90
5083;227;0;89;90
5084;227;0;88;89
5085;227;0;86;88
5086;227;0;87;87
5087;227;0;88;88
5088;226;0;86;87
5089;226;0;86;88
5090;226;0;84;89
5091;227;0;85;89
5092;227;0;87;89
5093;227;0;88;90
5094;227;0;90;91
5095;226;0;90;91
5096;226;0;91;92
5097;227;0;92;92
5098;227;0;93;92
5099;226;0;93;92
5100;226;0;92;92
5101;226;0;91;91
5102;227;0;92;91
5103;226;0;92;91
5104;226;0;93;91
5105;227;0;93;91
5106;226;0;93;90
5107;226;0;92;90
5108;227;0;91;89
5109;226;0;89;90
5110;227;0;87;90
5111;226;0;87;90
5112;225;0;87;89
5113;225;0;89;89
5114;225;0;85;89
5115;227;0;85;89
5116;227;0;84;89
5117;227;0;88;89
5118;225;0;87;89
5119;225;0;89;89
5120;227;0;89;89
5121;227;0;88;88
5122;227;0;86;88
5123;228;0;85;87
5124;227;0;84;87
5125;226;0;83;85
5126;227;0;85;85
5127;227;0;83;83
5128;227;0;85;84
5129;227;0;84;83
5130;227;0;85;83
5131;227;0;85;83
5132;227;0;85;84
5133;228;0;86;85
5134;228;0;89;86
5135;227;0;90;88
5136;227;0;91;88
5137;226;0;91;90
5138;227;0;92;91
5139;227;0;92;91
5140;227;0;93;92
5141;226;0;93;93
5142;226;0;92;93
5143;227;0;93;93
5144;227;0;93;93
5145;227;0;93;93
5146;226;0;92;93
5147;226;0;93;93
5148;226;0;92;93
5149;227;0;93;93
5150;227;0;92;93
5151;227;0;93;94
5152;227;0;93;94
5153;227;0;94;94
5154;227;0;93;94
5155;228;0;93;94
5156;227;0;93;93
5157;226;0;93;93
5158;225;0;91;93
5159;227;0;91;93
5160;227;0;91;93
5161;227;0;92;93
5162;226;0;92;93
5163;227;0;92;93
5164;226;0;90;93
5165;226;0;91;93
5166;225;0;90;93
